item_id,product_name,current_stock,stock_status,priority,alert
243,DarkMagenta Sed,0,Perfect,Medium,Future Restock Warning: Forecasted sales 427 exceed current stock 0
244,DarkGoldenRod Deserunt,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 485 exceed current stock 0
245,HotPink Aliquam,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 474 exceed current stock 0
246,MediumPurple Et,0,Perfect,Medium,Future Restock Warning: Forecasted sales 444 exceed current stock 0
247,SandyBrown Fuga,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 436 exceed current stock 0
248,GoldenRod Temporibus,0,Perfect,Medium,Future Restock Warning: Forecasted sales 463 exceed current stock 0
249,DarkViolet Incidunt,0,Perfect,Medium,Future Restock Warning: Forecasted sales 439 exceed current stock 0
250,DarkOrange Ea,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 454 exceed current stock 0
251,Aqua Eligendi,0,Perfect,Medium,Future Restock Warning: Forecasted sales 531 exceed current stock 0
252,GhostWhite Voluptas,0,Perfect,Medium,Future Restock Warning: Forecasted sales 434 exceed current stock 0
253,Red Numquam,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 421 exceed current stock 0
254,LimeGreen Fugiat,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 432 exceed current stock 0
255,Aqua Eaque,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 470 exceed current stock 0
256,Ivory Quaerat,0,Overstock,Low,Future Restock Warning: Forecasted sales 435 exceed current stock 0
257,Green Reiciendis,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 452 exceed current stock 0
258,LightGray Amet,0,Perfect,Medium,Future Restock Warning: Forecasted sales 427 exceed current stock 0
259,Navy Nisi,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 400 exceed current stock 0
260,DarkTurquoise Nam,0,Perfect,Medium,Future Restock Warning: Forecasted sales 461 exceed current stock 0
261,MediumBlue Tempora,0,Perfect,Medium,Future Restock Warning: Forecasted sales 447 exceed current stock 0
262,LightPink Itaque,0,Overstock,Low,Future Restock Warning: Forecasted sales 474 exceed current stock 0
263,White Aspernatur,0,Overstock,Medium,Future Restock Warning: Forecasted sales 420 exceed current stock 0
264,RosyBrown Voluptatibus,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 439 exceed current stock 0
265,DeepPink Beatae,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 400 exceed current stock 0
266,Black Eligendi,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 456 exceed current stock 0
267,Fuchsia Voluptate,0,Overstock,Low,Future Restock Warning: Forecasted sales 460 exceed current stock 0
268,SandyBrown Fuga,0,Overstock,Medium,Future Restock Warning: Forecasted sales 479 exceed current stock 0
269,Tomato Enim,0,Overstock,Low,Future Restock Warning: Forecasted sales 431 exceed current stock 0
270,Blue Rem,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 435 exceed current stock 0
271,Black Sed,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 451 exceed current stock 0
272,LawnGreen Blanditiis,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 427 exceed current stock 0
273,OrangeRed Nulla,0,Overstock,Medium,Future Restock Warning: Forecasted sales 447 exceed current stock 0
274,Tan Accusamus,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 437 exceed current stock 0
275,MediumSpringGreen Saepe,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 440 exceed current stock 0
276,FireBrick Quos,0,Overstock,Low,Future Restock Warning: Forecasted sales 428 exceed current stock 0
277,Thistle Quae,0,Overstock,Low,Future Restock Warning: Forecasted sales 442 exceed current stock 0
278,LemonChiffon Odit,0,Overstock,Low,Future Restock Warning: Forecasted sales 433 exceed current stock 0
279,BlanchedAlmond Veniam,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 433 exceed current stock 0
280,Cornsilk Alias,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 391 exceed current stock 0
281,Silver Blanditiis,0,Overstock,Medium,Future Restock Warning: Forecasted sales 446 exceed current stock 0
282,MediumVioletRed Consequuntur,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 467 exceed current stock 0
283,OldLace Ad,0,Overstock,Low,Future Restock Warning: Forecasted sales 436 exceed current stock 0
284,Teal Commodi,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 463 exceed current stock 0
285,MistyRose Eum,0,Overstock,Medium,Future Restock Warning: Forecasted sales 452 exceed current stock 0
286,Pink Magni,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 449 exceed current stock 0
287,Navy Id,0,Perfect,Medium,Future Restock Warning: Forecasted sales 436 exceed current stock 0
288,GhostWhite Sit,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 456 exceed current stock 0
289,DarkViolet Laborum,0,Perfect,Medium,Future Restock Warning: Forecasted sales 421 exceed current stock 0
290,Thistle Tempore,0,Perfect,Medium,Future Restock Warning: Forecasted sales 430 exceed current stock 0
291,PowderBlue Aliquam,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 429 exceed current stock 0
292,Orchid Excepturi,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 445 exceed current stock 0
293,Turquoise Aliquid,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 448 exceed current stock 0
294,MediumSpringGreen Accusamus,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 486 exceed current stock 0
295,Indigo Iusto,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 421 exceed current stock 0
296,HotPink Deleniti,0,Perfect,Medium,Future Restock Warning: Forecasted sales 454 exceed current stock 0
297,MistyRose Iure,0,Perfect,Medium,Future Restock Warning: Forecasted sales 441 exceed current stock 0
298,Linen Architecto,0,Perfect,Medium,Future Restock Warning: Forecasted sales 457 exceed current stock 0
299,Brown Natus,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 460 exceed current stock 0
300,Brown Dicta,0,Perfect,Medium,Future Restock Warning: Forecasted sales 456 exceed current stock 0
301,Wheat Sunt,0,Perfect,Medium,Future Restock Warning: Forecasted sales 451 exceed current stock 0
302,White Provident,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 438 exceed current stock 0
303,PowderBlue Totam,0,Perfect,Medium,Future Restock Warning: Forecasted sales 411 exceed current stock 0
304,DarkGoldenRod Quo,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 442 exceed current stock 0
305,GhostWhite Commodi,0,Overstock,Low,Future Restock Warning: Forecasted sales 457 exceed current stock 0
306,Turquoise Natus,0,Overstock,Low,Future Restock Warning: Forecasted sales 461 exceed current stock 0
307,DarkGreen Possimus,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 465 exceed current stock 0
308,PaleVioletRed Iste,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 436 exceed current stock 0
309,PaleGoldenRod Quam,0,Overstock,Low,Future Restock Warning: Forecasted sales 421 exceed current stock 0
310,Coral Nisi,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 458 exceed current stock 0
311,MediumSpringGreen Maxime,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 415 exceed current stock 0
312,SkyBlue Fugiat,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 435 exceed current stock 0
313,PaleGoldenRod Sed,0,Overstock,Low,Future Restock Warning: Forecasted sales 480 exceed current stock 0
314,Beige Quas,0,Perfect,Medium,Future Restock Warning: Forecasted sales 470 exceed current stock 0
315,PaleGoldenRod Saepe,0,Overstock,Low,Future Restock Warning: Forecasted sales 417 exceed current stock 0
316,MediumSlateBlue Officiis,0,Overstock,Medium,Future Restock Warning: Forecasted sales 430 exceed current stock 0
317,LightCoral Quidem,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 439 exceed current stock 0
318,PaleGoldenRod Sapiente,0,Overstock,Low,Future Restock Warning: Forecasted sales 400 exceed current stock 0
319,Pink Provident,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 438 exceed current stock 0
320,LavenderBlush Reiciendis,0,Overstock,Medium,Future Restock Warning: Forecasted sales 453 exceed current stock 0
321,DimGray Voluptatum,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 447 exceed current stock 0
322,MediumSlateBlue Numquam,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 464 exceed current stock 0
323,DarkViolet Debitis,0,Overstock,Medium,Future Restock Warning: Forecasted sales 437 exceed current stock 0
324,Aqua Recusandae,0,Overstock,Low,Future Restock Warning: Forecasted sales 473 exceed current stock 0
325,SeaGreen Occaecati,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 389 exceed current stock 0
326,Beige Incidunt,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 438 exceed current stock 0
327,DarkTurquoise Necessitatibus,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 447 exceed current stock 0
328,LimeGreen Quam,0,Overstock,Medium,Future Restock Warning: Forecasted sales 431 exceed current stock 0
329,LemonChiffon Ab,0,Overstock,Low,Future Restock Warning: Forecasted sales 455 exceed current stock 0
330,LightPink Expedita,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 468 exceed current stock 0
331,Silver Maiores,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 463 exceed current stock 0
332,DarkViolet Minus,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 453 exceed current stock 0
333,Salmon Accusamus,0,Perfect,Medium,Future Restock Warning: Forecasted sales 432 exceed current stock 0
334,DarkSeaGreen Fuga,0,Overstock,Medium,Future Restock Warning: Forecasted sales 422 exceed current stock 0
335,MintCream Reprehenderit,0,Overstock,Medium,Future Restock Warning: Forecasted sales 461 exceed current stock 0
336,Navy Occaecati,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 480 exceed current stock 0
337,LavenderBlush Blanditiis,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 407 exceed current stock 0
338,DarkGray Odio,0,Overstock,Medium,Future Restock Warning: Forecasted sales 475 exceed current stock 0
339,Peru Optio,0,Overstock,Low,Future Restock Warning: Forecasted sales 452 exceed current stock 0
340,HoneyDew Incidunt,0,Overstock,Low,Future Restock Warning: Forecasted sales 441 exceed current stock 0
341,LightGray Perferendis,0,Overstock,Medium,Future Restock Warning: Forecasted sales 442 exceed current stock 0
342,LightGreen Iusto,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 447 exceed current stock 0
343,SteelBlue Illum,0,Perfect,Medium,Future Restock Warning: Forecasted sales 446 exceed current stock 0
344,MintCream Voluptas,0,Overstock,Low,Future Restock Warning: Forecasted sales 455 exceed current stock 0
345,DarkOliveGreen Porro,0,Overstock,Medium,Future Restock Warning: Forecasted sales 413 exceed current stock 0
346,Navy Veniam,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 463 exceed current stock 0
347,Tomato Officia,0,Overstock,Medium,Future Restock Warning: Forecasted sales 441 exceed current stock 0
348,DarkBlue Quisquam,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 424 exceed current stock 0
349,DarkMagenta Excepturi,0,Perfect,Medium,Future Restock Warning: Forecasted sales 457 exceed current stock 0
350,GoldenRod Animi,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 455 exceed current stock 0
351,BlueViolet Placeat,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 453 exceed current stock 0
352,SeaGreen Commodi,0,Overstock,Medium,Future Restock Warning: Forecasted sales 449 exceed current stock 0
353,Chartreuse Autem,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 414 exceed current stock 0
354,LimeGreen Modi,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 422 exceed current stock 0
355,MediumSlateBlue Esse,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 434 exceed current stock 0
356,DeepPink Consequuntur,0,Overstock,Low,Future Restock Warning: Forecasted sales 447 exceed current stock 0
357,MediumSeaGreen Modi,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 467 exceed current stock 0
358,LightSkyBlue Pariatur,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 447 exceed current stock 0
359,SlateBlue Dolor,0,Perfect,Medium,Future Restock Warning: Forecasted sales 443 exceed current stock 0
360,Bisque Ipsa,0,Overstock,Medium,Future Restock Warning: Forecasted sales 423 exceed current stock 0
361,SaddleBrown Iste,0,Overstock,Low,Future Restock Warning: Forecasted sales 420 exceed current stock 0
362,Khaki Eligendi,0,Overstock,Medium,Future Restock Warning: Forecasted sales 432 exceed current stock 0
363,Crimson Adipisci,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 454 exceed current stock 0
364,Orange Animi,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 411 exceed current stock 0
